order_date,customer,grand_total
4-Dec-14,Chuck Sachs,239
27-Jun-14,Dan Reichenbach,287
11-Dec-14,Stephanie Ulpright,685
8-Sep-14,Stefania Perrino,478
12-Nov-14,Thomas Brumley,35
24-Nov-14,Chris Selesnick,11
31-Jan-14,Emily Burns,419
14-May-14,Brian Moss,2229
15-Jan-14,Sean O'Donnell,155
13-Oct-14,Sean Miller,8
24-Nov-14,Janet Molinari,316
9-May-14,Maribeth Dona,48
21-May-14,Allen Rosenblatt,41
25-Apr-14,Damala Kotsonis,108
12-Sep-14,Karen Ferguson,2089
23-Dec-14,Chad McGuire,475
12-Dec-14,Alejandro Savely,116
5-Jun-14,Erin Mull,30
4-Oct-14,Patrick O'Brill,33
2-Apr-14,Nick Crebassa,5283
8-Nov-14,Emily Phan,710
9-Sep-14,Eugene Barchas,259
13-Nov-14,Maria Bertelson,94
13-Oct-14,Nora Paige,2258
9-Jul-14,Vivek Gonzalez,75
26-Nov-14,Rose O'Brian,1240
4-Jun-14,Giulietta Dortch,1100
27-Jan-14,Caroline Jumper,12
21-Jul-14,Suzanne McNair,736
7-Nov-14,Harry Greene,18
21-Feb-14,Julie Prescott,20
10-Feb-14,Marina Lichtenstein,21
1-May-14,Nick Zandusky,23
11-Apr-14,Dennis Bolton,386
15-Oct-14,Ed Ludwig,38
23-Dec-14,Jack Lebron,1090
7-Jan-14,Dennis Pardue,34
12-Nov-14,Tamara Dahlen,29
9-Apr-14,Adrian Hane,440
8-Sep-14,Justin MacKendrick,152
26-Apr-14,Mick Brown,14
14-Feb-14,Stewart Visinsky,36
15-Oct-14,Berenike Kampe,46
28-Jun-14,Greg Tran,20
18-Aug-14,Adrian Hane,201
21-Jun-14,Pauline Johnson,4
28-Oct-14,Jim Mitchum,262
28-Apr-14,Henry MacAllister,140
19-Aug-14,Nicole Fjeld,323
22-Sep-14,Rick Hansen,20
21-Apr-14,Cynthia Voltz,478
9-Oct-14,Barry Pond,43
2-Jan-14,Janet Martin,955
15-Dec-14,Ben Ferrer,1843
28-May-14,Bart Watters,39
1-May-14,Dionis Lloyd,63
7-Aug-14,Gary Mitchum,1077
21-Jan-14,Maris LaWare,12
11-Sep-14,Skye Norling,763
17-Mar-14,Matthew Grinstein,445
15-Nov-14,Lindsay Williams,322
10-Sep-14,Joy Daniels,29
29-Sep-14,Sylvia Foulston,3
13-May-14,Jonathan Howell,6
3-Mar-14,Joseph Airdo,19
2-Oct-14,Ken Heidel,7
13-Aug-14,Dana Kaydos,1057
9-Dec-14,Carl Weiss,593
5-Sep-14,John Dryer,40
23-Jan-14,Edward Hooks,23
31-Oct-14,Ryan Akin,321
5-Dec-14,Christy Brittain,62
11-Dec-14,Chris Cortes,438
13-Oct-14,Steve Nguyen,255
8-Oct-14,Dean Braden,86
8-Nov-14,Tony Sayre,462
13-Mar-14,Guy Armstrong,40
31-Oct-14,Mick Crebagga,481
9-Sep-14,Roland Schwarz,117
10-Nov-14,Brian Moss,3014
3-Oct-14,Steve Chapman,37
13-Oct-14,Matthew Grinstein,1172
16-Jan-14,Sanjit Chand,13
27-May-14,Bryan Mills,23
15-Sep-14,Roger Barcio,1770
20-Jan-14,Neola Schneider,1371
23-May-14,Eric Hoffmann,68
5-Dec-14,Chris Selesnick,12
4-Nov-14,Don Jones,16
25-Nov-14,Michael Dominguez,19
20-May-14,Annie Thurman,97
20-Sep-14,Adrian Barton,592
14-Mar-14,Shahid Collister,523
12-Dec-14,Richard Bierner,799
20-Jun-14,Deborah Brumfield,464
18-Feb-14,Julie Kriz,606
1-Sep-14,Bart Watters,719
13-Nov-14,Larry Blacks,27
7-Feb-14,Skye Norling,30
7-Nov-14,Maris LaWare,175
16-Dec-14,Khloe Miller,274
21-Nov-14,Sample Company A,28
12-Nov-14,Meg Tillman,35
21-Mar-14,Troy Blackwell,3
22-Oct-14,Michael Dominguez,909
2-Jan-14,Dennis Pardue,4
1-May-14,Erin Ashbrook,10
6-Aug-14,Nick Zandusky,151
20-Jan-14,Dan Lawera,6
6-Nov-14,Alan Haines,16
10-Jan-14,Beth Paige,274
14-Feb-14,Mark Hamilton,91
7-Nov-14,Victoria Brennan,6
1-Apr-14,David Smith,205
25-Dec-14,Andy Reiter,18
16-Oct-14,Marc Crier,15
28-Aug-14,Sanjit Engle,6
3-Dec-14,Giulietta Weimer,631
3-Dec-14,Daniel Byrd,46
8-Jul-14,Michael Paige,252
26-Nov-14,Delfina Latchford,49
31-Oct-14,Ross DeVincentis,205
18-Dec-14,Dave Poirier,33
23-Dec-14,Sandra Glassco,839
14-Apr-14,Rob Williams,901
27-Oct-14,Paul Gonzalez,26
27-Nov-14,Frank Gastineau,152
9-Nov-14,Kean Nguyen,274
19-May-14,Brendan Murry,25
9-Mar-14,Victoria Brennan,669
22-Aug-14,Natalie Fritzler,866
3-Mar-14,Ken Dana,108
31-Jul-14,Tony Chapman,77
11-Mar-14,Karen Seio,62
17-Jun-14,Alejandro Ballentine,228
26-Mar-14,Justin Deggeller,1987
10-Sep-14,Arianne Irving,6
23-Jun-14,Joe Kamberova,3
27-Nov-14,Corey Catlett,265
24-Mar-14,Bill Eplett,212
1-Jan-14,Becky Pak,38
15-Sep-14,Pamela Stobb,517
22-Mar-14,Pauline Webber,64
23-Oct-14,Marina Lichtenstein,64
27-Sep-14,Sara Luxemburg,2
5-Dec-14,Charles McCrossin,5
24-Nov-14,Jennifer Patt,248
19-Dec-14,Beth Paige,234
31-Dec-14,Jill Matthias,3
7-May-14,Gary Zandusky,55
8-Aug-14,Jeremy Lonsdale,2563
12-Jul-14,Joy Daniels,133
9-May-14,Don Jones,128
2-Oct-14,Ellis Ballard,644
6-Dec-14,Patrick Bzostek,497
27-Jun-14,Denny Blanton,526
24-Apr-14,Greg Guthrie,17
6-Nov-14,Anna Andreadi,13
21-Jan-14,Cynthia Voltz,208
31-Jan-14,Sam Zeldin,605
27-Aug-14,Darren Powers,65
2-Jun-14,Barry Weirich,325
22-Nov-14,Henia Zydlo,55
17-Nov-14,Lena Creighton,132
3-Dec-14,Erin Smith,171
12-Nov-14,Emily Phan,182
11-Dec-14,Helen Andreada,14
6-Oct-14,Ross Baird,64
18-Jun-14,Katherine Ducich,51
9-Apr-14,Denise Monton,2747
5-Apr-14,Anne McFarland,384
18-Sep-14,Meg O'Connel,830
14-Mar-14,Stephanie Ulpright,1359
8-Dec-14,Shahid Hopkins,128
3-Sep-14,Ann Chong,2256
9-Sep-14,Dorothy Badders,9
11-Jun-14,Bill Donatelli,116
5-Jun-14,Carol Triggs,9
18-Nov-14,Katharine Harms,24
13-Aug-14,Justin MacKendrick,598
10-Nov-14,Jennifer Braxton,216
8-Aug-14,Cindy Chapman,64
23-Sep-14,Joseph Airdo,4749
17-Oct-14,Bobby Odegard,125
5-Jun-14,Lindsay Williams,104
12-Nov-14,Brenda Bowman,1158
30-Dec-14,Ken Brennan,210
21-Oct-14,Matt Abelman,46
20-Dec-14,Amy Cox,1666
19-Dec-14,Tonja Turnell,6
21-Oct-14,Ivan Gibson,199
20-Nov-14,Aimee Bixby,139
3-Jun-14,Cari Schnelling,25
5-Jun-14,Michelle Lonsdale,6
11-Dec-14,Brian Thompson,19
17-Oct-14,Victoria Pisteka,1894
25-Jun-14,Kean Thornton,3
5-Nov-14,Katherine Murray,4
18-Feb-14,Cyra Reiten,703
14-Nov-14,Ken Brennan,630
26-Apr-14,Rob Lucas,345
17-Oct-14,Gary Hansen,600
13-Mar-14,Ken Black,70
8-Jan-14,Bart Watters,3060
20-Oct-14,Rick Duston,17
19-May-14,Todd Boyes,525
28-Nov-14,Justin Ritter,656
10-Nov-14,Matt Collister,164
15-Apr-14,Craig Leslie,9
10-Nov-14,Peter McVee,691
8-May-14,Adam Bellavance,80
26-Aug-14,Seth Vernon,131
1-Sep-14,Jeremy Farry,19
11-Sep-14,Shahid Shariari,3
29-Sep-14,Sung Pak,10
5-Dec-14,Larry Tron,74
27-Apr-14,Larry Blacks,2
19-Mar-14,Edward Nazzal,24
19-Nov-14,Russell D'Ascenzo,183
25-Sep-14,Bart Pistole,830
1-Jan-14,Kelly Lampkin,163
14-Nov-14,Alan Dominguez,164
22-Jan-14,Penelope Sewall,384
28-May-14,Eric Hoffmann,26
13-Nov-14,David Bremer,11
17-Nov-14,Bill Stewart,1126
29-Oct-14,Sue Ann Reed,22
6-May-14,Yana Sorensen,35
20-Sep-14,Frank Gastineau,5
3-Dec-14,Juliana Krohn,2480
12-Aug-14,Daniel Raglin,478
30-Jan-14,Tamara Manning,136
16-Jan-14,Tonja Turnell,21
29-Apr-14,Matt Connell,15
30-Oct-14,George Bell,47
10-Nov-14,Parhena Norris,97
6-Mar-14,Claudia Bergmann,839
23-Sep-14,Joel Eaton,727
4-Sep-14,Katrina Bavinger,698
26-May-14,Mick Hernandez,30
1-Aug-14,Erin Creighton,94
4-Nov-14,Beth Fritzler,361
17-Mar-14,Susan Pistek,315
7-Aug-14,Seth Vernon,161
3-Feb-14,John Lee,272
29-May-14,Alice McCarthy,130
27-Jun-14,Chris Cortes,904
26-Nov-14,Edward Becker,74
26-Dec-14,Ralph Arnett,192
4-Sep-14,Arthur Gainer,108
17-Dec-14,Rick Bensley,172
7-Apr-14,Charles Sheldon,8
14-May-14,Carl Weiss,300
11-Nov-14,Edward Becker,342
15-May-14,Greg Tran,1078
21-Jan-14,Thea Hendricks,161
4-Sep-14,Aleksandra Gannaway,6
16-Apr-14,Bart Pistole,16
24-Jan-14,Harold Pawlan,101
28-Aug-14,Dan Reichenbach,2972
23-Sep-14,Peter B?hler,31
11-Apr-14,Sanjit Jacobs,15
12-Jul-14,Karen Bern,1456
27-Mar-14,Evan Minnotte,57
19-Mar-14,Thomas Thornton,538
11-Nov-14,Thomas Brumley,8
27-Oct-14,Olvera Toch,608
25-Nov-14,Patrick Ryan,8
14-Mar-14,Frank Hawley,8
26-Sep-14,Carol Triggs,278
12-Dec-14,Ralph Ritter,609
26-Sep-14,Raymond Buch,131
10-Oct-14,Evan Bailliet,11
2-Aug-14,Aaron Smayling,1476
19-Jun-14,Neil Knudson,74
23-Sep-14,Logan Currie,1083
26-Dec-14,Giulietta Dortch,4
20-Nov-14,Adrian Shami,55
19-Aug-14,Charles McCrossin,23
5-May-14,Lindsay Williams,502
1-Jul-14,Gary Hansen,1585
16-Sep-14,Meg O'Connel,36
19-Aug-14,Pauline Johnson,10
28-Aug-14,Sarah Foster,121
10-Oct-14,Maria Bertelson,321
2-Dec-14,Craig Carreira,259
14-Oct-14,Troy Staebel,171
8-Nov-14,Erin Creighton,38
4-May-14,Mike Kennedy,49
17-Feb-14,Joy Smith,705
8-Aug-14,Fred McMath,80
25-Sep-14,Anna Gayman,79
22-Dec-14,Bradley Nguyen,13
26-Dec-14,Joni Wasserman,400
27-Jun-14,Steven Cartwright,240
4-Aug-14,Ted Butterfield,17
18-Nov-14,Ruben Ausman,286
25-Dec-14,Dave Poirier,21
8-Sep-14,Dean percer,8
5-Oct-14,Paul Stevenson,20
29-Dec-14,Lori Olson,126
11-Nov-14,Nick Crebassa,26
3-Mar-14,Maribeth Yedwab,677
29-Dec-14,Kristen Hastings,726
19-Dec-14,Aaron Hawkins,19
25-Nov-14,John Lee,224
24-May-14,Ken Lonsdale,70
3-Nov-14,Ken Heidel,24
27-Jan-14,Claire Gute,18
1-Jul-14,Neil Ducich,1085
13-Nov-14,Lindsay Shagiari,256
31-Jan-14,Michael Moore,129
13-Nov-14,Christine Sundaresam,47
16-Jul-14,Michelle Moray,729
19-Feb-14,Cynthia Voltz,287
19-Sep-14,Saphhira Shifley,998
16-Oct-14,Ricardo Sperren,13
29-Dec-14,Jennifer Ferguson,135
3-Dec-14,Michael Kennedy,48
12-Jul-14,Katherine Nockton,9
16-Sep-14,Doug O'Connell,295
27-Nov-14,Adam Hart,13
12-Dec-14,Dennis Kane,1
22-Sep-14,Brendan Murry,16
14-Nov-14,Michael Nguyen,729
18-Jun-14,Steven Roelle,3506
4-Aug-14,Charlotte Melton,183
21-Mar-14,Helen Wasserman,266
18-Oct-14,Saphhira Shifley,63
18-Nov-14,Christine Sundaresam,35
3-Dec-14,Barry Gonzalez,33
23-Jun-14,Paul Lucas,50
22-Dec-14,Dean Braden,518
8-Apr-14,Hallie Redmond,235
18-Aug-14,Rick Wilson,3398
12-Apr-14,Luke Weiss,242
16-Jul-14,Magdelene Morse,337
25-Mar-14,Harold Ryan,725
22-Apr-14,Joni Wasserman,174
14-Mar-14,Karen Ferguson,315
23-Sep-14,Jim Epp,438
20-Feb-14,Max Engle,11
25-Nov-14,Todd Sumrall,983
20-Mar-14,Vivek Grady,9
17-May-14,John Murray,221
21-May-14,Chuck Clark,868
18-Nov-14,Hunter Lopez,10500
13-Nov-14,Dennis Kane,221
21-Apr-14,Sanjit Jacobs,44
19-Sep-14,Tony Sayre,111
12-Sep-14,Ken Heidel,163
24-Nov-14,Alan Hwang,196
2-Dec-14,Sean O'Donnell,184
25-Apr-14,Michael Granlund,2
24-May-14,Vivek Sundaresam,171
24-Nov-14,Dan Campbell,4
11-Jun-14,Linda Cazamias,8
22-Oct-14,Damala Kotsonis,512
25-Mar-14,Brian Moss,248
11-Dec-14,Ben Peterman,86
3-Nov-14,Nora Paige,96
23-Sep-14,Erica Hernandez,270
3-Dec-14,Kunst Miller,1271
14-Aug-14,Keith Dawkins,18
26-Jul-14,Evan Minnotte,298
4-Sep-14,Muhammed Yedwab,110
7-Mar-14,Frank Carlisle,529
6-Oct-14,Mike Pelletier,122
7-May-14,Toby Carlisle,59
4-Feb-14,Matt Collins,291
16-Jan-14,Robert Waldorf,1959
19-Nov-14,Art Ferguson,47
22-May-14,John Grady,538
31-Jul-14,John Lee,357
7-Nov-14,Jill Fjeld,831
12-Nov-14,Jeremy Lonsdale,26
25-Apr-14,Christine Phan,114
4-Jul-14,Jim Kriz,4151
6-Mar-14,Julia Dunbar,376
7-Aug-14,Shahid Hopkins,70
3-Nov-14,Joy Bell-,19
7-Mar-14,Roland Murray,98
28-Apr-14,Arthur Prichep,184
12-Dec-14,Darrin Van Huff,874
4-Aug-14,Bruce Degenhardt,176
10-Sep-14,Damala Kotsonis,42
25-Nov-14,Kelly Andreada,519
13-Oct-14,Michelle Lonsdale,675
30-May-14,Henia Zydlo,65
15-Oct-14,Joni Wasserman,9
20-Nov-14,Justin Deggeller,2521
5-May-14,Shahid Hopkins,2
2-Aug-14,Eric Murdock,187
3-Nov-14,Barry Gonzalez,6
11-Jul-14,Beth Fritzler,42
23-Apr-14,Meg O'Connel,254
4-Jul-14,Maria Bertelson,129
15-Aug-14,Nora Preis,22
22-Mar-14,Robert Waldorf,283
3-Sep-14,Marc Harrigan,703
13-Oct-14,Sung Pak,40
10-Apr-14,Noah Childs,103
25-Dec-14,Ann Chong,38
10-Sep-14,Logan Currie,92
5-Feb-14,Jay Fein,33
13-Oct-14,Christina Anderson,10
16-Jun-14,Dean percer,147
26-Jul-14,Raymond Buch,20
22-Sep-14,Emily Burns,2
15-Dec-14,Mike Pelletier,135
25-Nov-14,Mark Van Huff,437
16-Jun-14,Clay Cheatham,48
26-Sep-14,Luke Schmidt,40
25-Dec-14,Hunter Glantz,286
20-Jun-14,Jim Sink,141
10-Mar-11,Scott Williamson,22
14-Sep-11,Jennifer Braxton,73
9-May-11,Patrick Gardner,236
13-Dec-11,Ellis Ballard,94
11-Apr-11,Jay Kimmel,737
11-Mar-11,Richard Bierner,8
14-Jul-11,Arthur Wiediger,68
31-Mar-11,Dorothy Dickinson,88
10-Oct-11,Richard Bierner,120
30-Mar-11,Susan Gilcrest,11
23-May-11,Andrew Roberts,80
2-Aug-11,Nick Zandusky,886
27-Dec-11,Jeremy Farry,243
19-Sep-11,Sean Braxton,5580
21-Mar-11,Thomas Seio,16
19-May-11,John Huston,57
25-Nov-11,Sanjit Engle,51
20-Dec-11,Keith Herrera,31
8-Jun-11,Katrina Edelman,170
16-Oct-11,Lynn Smith,194
13-Feb-11,Sanjit Chand,130
26-Dec-11,Christina Anderson,9
29-Nov-11,Philip Brown,25
22-Nov-11,Tony Chapman,10
23-Apr-11,Theresa Swint,3
23-Aug-11,Corey Roper,19
6-Dec-11,Ryan Crowe,329
25-Sep-11,Michelle Tran,340
20-Jun-11,Corey-Lock,475
10-Dec-11,Sally Hughsby,456
30-Mar-11,Nat Carroll,129
20-May-11,Randy Ferguson,212
5-Nov-11,Barry Gonzalez,150
30-Dec-11,Alex Russell,776
9-Sep-11,Daniel Lacy,1300
26-Aug-11,Paul Prost,159
8-Sep-11,Lisa Hazard,51
27-May-11,Laurel Elliston,17
21-Jun-11,Naresj Patel,426
28-Jan-11,Ed Jacobs,427
17-Sep-11,Kean Takahito,53
28-Mar-11,Mike Pelletier,331
2-Dec-11,Michael Dominguez,115
5-Aug-11,Ricardo Sperren,1217
6-Apr-11,Shirley Daniels,282
8-Apr-11,Ruben Ausman,1216
12-Sep-11,Tom Ashbrook,788
23-Jul-11,Arthur Gainer,1520
28-Nov-11,Matthew Clasen,64
3-Sep-11,Mathew Reese,8
31-Oct-11,Nancy Lomonaco,74
15-Apr-11,Paul Stevenson,295
30-Jun-11,Cari Schnelling,9
11-Apr-11,Sanjit Engle,10
15-Oct-11,Anna Chung,191
12-Dec-11,Craig Yedwab,210
19-Nov-11,Georgia Rosenberg,1271
14-Dec-11,Sung Shariari,403
3-Nov-11,Stephanie Phelps,90
14-Mar-11,Christine Kargatis,1140
8-Nov-11,Emily Burns,334
11-Oct-11,Jill Fjeld,483
14-Sep-11,Scott Cohen,31
3-Mar-11,Jill Stevenson,362
4-Apr-11,Mary Zewe,7
22-Mar-11,Vivian Mathis,16
23-Jun-11,Denise Leinenbach,23
25-May-11,Janet Lee,105
18-Mar-11,Sample Company A,3247
9-Sep-11,Nicole Fjeld,91
7-Mar-11,Nora Pelletier,108
1-Oct-11,Neil Franz?sisch,5
27-Sep-11,Thea Hendricks,686
31-Dec-11,James Lanier,476
10-Oct-11,Fred Chung,256
4-Nov-11,Tiffany House,3
20-Sep-11,Philip Fox,618
29-Nov-11,Bill Stewart,13
23-Sep-11,Brian Moss,520
7-Jun-11,Bart Pistole,12
23-May-11,Greg Tran,231
21-Sep-11,Jack Garza,2046
1-Nov-11,Daniel Lacy,734
25-Feb-11,Jennifer Halladay,56
28-Mar-11,Christina VanderZanden,1191
24-Dec-11,Ben Ferrer,1461
7-Jul-11,John Lee,241
2-Sep-11,Katherine Ducich,73
10-Sep-11,Dianna Arnett,10
16-Nov-11,Alan Barnes,37
7-Nov-11,Troy Blackwell,147
10-Mar-11,Kean Thornton,720
6-Dec-11,Berenike Kampe,315
11-Nov-11,Brosina Hoffman,809
15-Jun-11,Kelly Lampkin,906
8-Jun-11,Carlos Soltero,586
31-Dec-11,Gary Mitchum,177
11-Nov-11,Kristina Nunn,278
19-Aug-11,Bill Shonely,345
1-Mar-11,Hallie Redmond,6
23-Nov-11,Damala Kotsonis,155
25-Nov-11,Richard Bierner,1273
14-Oct-11,Jim Epp,293
26-Nov-11,Joel Eaton,19
21-Jan-11,Hunter Lopez,1859
26-Nov-11,Lindsay Shagiari,82
16-Nov-11,Steven Roelle,309
21-Jan-11,Muhammed MacIntyre,67
4-May-11,Bill Shonely,70
17-Mar-11,Christine Phan,3455
19-Nov-11,Ruben Dartt,47
23-Apr-11,Laurel Beltran,593
27-Jul-11,Aaron Smayling,66
19-Jul-11,Christine Abelman,455
14-Jul-11,Philip Brown,56
19-Dec-11,Mike Kennedy,253
12-Sep-11,Pete Takahito,5
14-Oct-11,Bradley Drucker,344
26-Sep-11,Kean Takahito,146
26-Dec-11,Alan Dominguez,601
26-Sep-11,Henry Goldwyn,1
12-Oct-11,Barry Pond,22
6-May-11,Steve Nguyen,114
27-Jan-11,Shirley Daniels,945
21-Mar-11,Gary McGarr,311
3-Oct-11,Sara Luxemburg,68
26-Jul-11,Carl Ludwig,124
13-Sep-11,Erin Ashbrook,19
19-Aug-11,Lena Hernandez,639
1-Apr-11,Kunst Miller,47
1-Jun-11,Quincy Jones,204
5-Apr-11,Roy Phan,115
23-Nov-11,Sanjit Chand,1037
25-Apr-11,Dianna Arnett,17
2-Apr-11,Sam Craven,60
22-Mar-11,Craig Carroll,59
12-Apr-11,Stewart Visinsky,32
25-Oct-11,Aaron Hawkins,49
17-Sep-11,Anthony Garverick,6
27-Dec-11,Karl Braun,301
12-Nov-11,Darren Budd,203
18-Nov-11,Carlos Soltero,730
5-Jul-11,Dan Campbell,502
21-Jun-11,Stewart Visinsky,36
6-Jun-11,Sarah Bern,39
1-Dec-11,Matt Connell,674
16-May-11,Cindy Chapman,56
8-Apr-11,Pauline Chand,50
15-Aug-11,Brian Dahlen,505
19-Aug-11,Maxwell Schwartz,86
22-Jul-11,John Lucas,27
17-Mar-11,Mark Haberlin,104
19-Feb-11,Troy Blackwell,25
1-Jun-11,Liz Thompson,904
13-Jul-11,Grace Kelly,351
21-Sep-11,Joni Sundaresam,9
22-Aug-11,Jennifer Ferguson,12
31-Oct-11,Amy Cox,742
30-Sep-11,Ben Wallace,16
24-Dec-11,Julie Creighton,435
21-Nov-11,Jason Klamczynski,270
8-Feb-11,Chris Selesnick,65
30-Dec-11,Maureen Fritzler,552
29-Jun-12,Neil Franz?sisch,270
28-Aug-12,Todd Sumrall,2800
27-Sep-12,Neoma Murray,39
17-Jan-12,Joni Sundaresam,255
21-Nov-12,Joel Eaton,413
24-Dec-12,Jim Radford,604
29-Mar-12,Richard Bierner,296
3-Sep-12,Jennifer Braxton,120
22-Oct-12,Liz Thompson,5
1-Dec-12,Neoma Murray,7
15-Jun-12,Amy Cox,12
24-Sep-12,Kunst Miller,54
13-Jul-12,Sara Luxemburg,42
23-Mar-12,Alice McCarthy,433
11-Oct-12,Sean O'Donnell,980
6-Sep-12,Brendan Sweed,346
1-Nov-12,Guy Armstrong,8
19-Dec-12,Patrick Ryan,158
23-May-12,Emily Burns,141
14-Nov-12,Lycoris Saunders,96
24-Mar-12,Ben Peterman,7
26-May-12,Ben Ferrer,352
18-Apr-12,Nathan Cano,115
6-Dec-12,Ivan Liston,1347
26-Apr-12,Pierre Wener,408
30-Apr-12,Jane Waco,281
22-Sep-12,Frank Olsen,674
26-Mar-12,Suzanne McNair,1099
17-May-12,Odella Nelson,47
7-Aug-12,Noel Staavos,78
15-Oct-12,Lindsay Shagiari,8
10-Mar-12,Ken Black,90
22-Nov-12,Harold Pawlan,71
2-Oct-12,Christopher Schild,270
18-Dec-12,Liz MacKendrick,647
13-Apr-12,Bill Tyler,372
11-Dec-12,Gary Hwang,13
20-Dec-12,Chad Sievert,89
7-Dec-12,Kristen Hastings,13
2-Apr-12,Michael Oakman,130
20-Jul-12,Russell Applegate,1455
12-May-12,Larry Tron,202
20-Dec-12,Katherine Ducich,775
15-Oct-12,Claire Gute,137
11-Jun-12,Brian Dahlen,208
7-Aug-12,Kelly Williams,241
23-Mar-12,Julia Dunbar,108
21-Dec-12,John Stevenson,1718
15-Oct-12,Guy Armstrong,17
16-Aug-12,Sung Pak,832
17-Sep-12,Peter Fuller,7678
6-Dec-12,Speros Goranitis,1782
16-Aug-12,John Murray,2200
24-Dec-12,Harry Marie,4910
13-Sep-12,Ken Dana,1336
27-Jul-12,Patrick Gardner,30
17-Dec-12,Mick Crebagga,235
8-Feb-12,Brosina Hoffman,21
21-Aug-12,Sean Miller,837
15-Sep-12,Nat Gilpin,112
30-Oct-12,Frank Atkinson,603
5-Dec-12,Rick Reed,97
1-Jun-12,Ashley Jarboe,774
26-Apr-12,Joel Eaton,1002
18-Apr-12,Roland Fjeld,22
19-Dec-12,Peter McVee,3333
5-Nov-12,Christy Brittain,34
20-Jun-12,Justin MacKendrick,126
5-Apr-12,Greg Guthrie,158
25-Dec-12,Lena Hernandez,434
11-Apr-12,Andy Reiter,693
2-Oct-12,Jennifer Patt,236
18-Dec-12,Jim Kriz,21
18-Dec-12,Mitch Webber,166
10-Dec-12,Kalyca Meade,776
17-Dec-12,John Lee,1234
3-Sep-12,Mike Gockenbach,755
17-Sep-12,Cari Sayre,25
17-Sep-12,Lindsay Shagiari,344
13-Mar-12,Nicole Fjeld,1243
25-Aug-12,Nancy Lomonaco,147
26-Jul-12,Cynthia Arntzen,393
13-Jul-12,Neil Ducich,39
30-Nov-12,Deborah Brumfield,4
29-Jun-12,Michelle Moray,25
4-Jun-12,Tracy Collins,66
2-Apr-12,John Lucas,88
2-Oct-12,Chloris Kastensmidt,64
2-Oct-12,Michael Paige,27
3-Dec-12,Pierre Wener,359
28-Feb-12,Valerie Dominguez,551
3-Sep-12,Ann Steele,136
10-Sep-12,Edward Hooks,703
14-Feb-12,Karl Braun,428
25-Dec-12,Justin Deggeller,547
1-Dec-12,Keith Dawkins,126
17-Jul-12,Michael Paige,232
6-Dec-12,Katrina Willman,3
25-Jul-12,Ross Baird,25
16-Mar-12,Jim Kriz,18
17-Sep-12,Tracy Blumstein,3329
8-Nov-12,Rob Dowd,264
6-Sep-12,Shaun Weien,86
25-May-12,Nathan Mautz,149
12-Nov-12,Eugene Barchas,16
9-Feb-12,Jill Fjeld,480
3-Jul-12,Deirdre Greer,458
27-Nov-12,Eugene Hildebrand,749
19-Apr-12,Patrick Gardner,330
10-Aug-12,William Brown,712
11-Aug-12,Philisse Overcash,150
13-Nov-12,Lena Cacioppo,378
3-Oct-12,Bryan Mills,140
10-Jan-12,Michael Moore,1018
20-Nov-12,Kelly Williams,32
5-Jul-12,Roland Schwarz,17
21-Nov-12,Eudokia Martin,365
2-Apr-12,John Dryer,72
28-Nov-12,Dan Reichenbach,796
19-Jul-12,Thais Sissman,2
20-Oct-12,Noel Staavos,256
8-May-12,Natalie Webber,3385
13-Sep-12,Harry Greene,2
24-Sep-12,Odella Nelson,7
26-Sep-12,Steven Cartwright,1116
22-Mar-12,Justin Deggeller,1685
18-Apr-12,Michael Paige,544
1-Jun-12,Katrina Edelman,48
27-Dec-12,Daniel Raglin,13
16-Jun-12,Lena Creighton,3184
30-Apr-12,Paul Stevenson,213
16-Aug-12,Joni Wasserman,346
24-Sep-12,Steve Carroll,822
25-Nov-12,Sandra Flanagan,13
31-Oct-12,Damala Kotsonis,482
30-Jul-12,Gary Hansen,156
22-Nov-12,Anne Pryor,27
24-May-12,Vivek Sundaresam,610
20-Nov-12,Michelle Moray,160
16-Jul-12,Katrina Edelman,681
12-Dec-12,Joni Blumstein,22
13-Apr-12,Frank Preis,1061
10-Dec-12,Khloe Miller,130
21-May-12,Joel Eaton,21
27-Nov-12,Denny Ordway,459
27-Aug-13,Tom Stivers,8
17-Dec-13,Craig Carreira,5
8-Jan-13,Jack O'Briant,1672
4-Sep-13,Julie Kriz,84
17-Jul-13,Chloris Kastensmidt,644
14-Oct-13,Noah Childs,752
13-May-13,Filia McAdams,82
30-Sep-13,Pamela Stobb,19
4-Sep-13,Craig Yedwab,87
27-Aug-13,Ken Dana,147
6-Aug-13,Maureen Fritzler,197
6-May-13,Lindsay Williams,1692
22-Apr-13,Sibella Parks,196
7-Dec-13,Anne Pryor,1018
17-Dec-13,Keith Dawkins,4
4-Sep-13,Rob Beeghly,199
29-Jul-13,Barry Franz,327
31-May-13,Maribeth Yedwab,874
23-Aug-13,Deirdre Greer,19
9-Apr-13,Raymond Messe,355
6-Nov-13,Alejandro Savely,24
17-Apr-13,Bill Shonely,9135
15-Oct-13,Christine Phan,177
3-Dec-13,Mike Kennedy,100
15-Jun-13,Marc Harrigan,599
5-Feb-13,Paul Prost,2076
14-Mar-13,Adam Bellavance,334
13-Dec-13,Jim Mitchum,403
27-Sep-13,Tanja Norvell,432
20-Nov-13,Eric Hoffmann,297
28-Sep-13,Harry Marie,957
23-Jul-13,Dennis Kane,1137
31-Dec-13,Julie Prescott,488
